user_id,timestamp,product_id,action
user_0166,2025-11-23T02:35:18.600508Z,PYJEJMHJNXJ6NGKC,view
user_0466,2025-11-23T02:36:18.600508Z,SNDECHZFESTFWGTA,click
user_0087,2025-11-23T02:39:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0370,2025-11-23T02:58:18.600508Z,LJGE2FH7WC9W4AT2,view
user_0475,2025-11-23T03:00:18.600508Z,RNGEH4G46M4DTFSM,click
user_0228,2025-11-23T03:04:18.600508Z,TSHECAV5C2HN5GY7,click
user_0348,2025-11-23T03:10:18.600508Z,BBAEE897XSCRYBYA,click
user_0348,2025-11-23T03:14:18.600508Z,ADPE9TFCUY5Z8ZH2,view
user_0166,2025-11-23T03:22:18.600508Z,RTRE3WYAU6HNKCGS,click
user_0087,2025-11-23T03:23:18.600508Z,CAGDR3XKFCZ6XA2F,click
user_0228,2025-11-23T03:27:18.600508Z,TSHECAV5C2HN5GY7,view
user_0162,2025-11-23T03:44:18.600508Z,AFGEFM64GSRSURBU,purchase
user_0166,2025-11-23T04:25:18.600508Z,PYJEJMHJNXJ6NGKC,view
user_0377,2025-11-23T04:41:18.600508Z,TOPEG3ZFGZHHRDQS,view
user_0166,2025-11-23T05:12:18.600508Z,JWSE63JGYBENHHYP,click
user_0228,2025-11-23T05:56:18.600508Z,TSHECAV5C2HN5GY7,click
user_0087,2025-11-23T05:57:18.600508Z,CAGDR3XKFCZ6XA2F,click
user_0348,2025-11-23T05:58:18.600508Z,BRAE3P8YE4GVXVYG,view
user_0162,2025-11-23T06:19:18.600508Z,AFGEFM64GSRSURBU,view
user_0475,2025-11-23T06:28:18.600508Z,TOPEC89ZP7VSJGZK,view
user_0348,2025-11-23T06:34:18.600508Z,BBAEE897P2A9PBX6,view
user_0087,2025-11-23T06:49:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0161,2025-11-23T06:50:18.600508Z,SKTEC88DXZARGU8N,view
user_0466,2025-11-23T06:55:18.600508Z,SNDE4NZCJHXMJFTX,view
user_0466,2025-11-23T07:14:18.600508Z,TLPEGUHQVHZPGVDB,view
user_0418,2025-11-23T07:15:18.600508Z,TSHE3FCUUHDWTUSG,purchase
user_0161,2025-11-23T07:34:18.600508Z,SUIE8H94SYGX7PKR,click
user_0418,2025-11-23T07:34:18.600508Z,BBAE9VRMGB42GDZG,view
user_0161,2025-11-23T07:45:18.600508Z,BLBEYXYHGMXNNABE,view
user_0418,2025-11-23T07:49:18.600508Z,HLUEGBPZSMX2XBCR,view
user_0466,2025-11-23T07:53:18.600508Z,TLPEGUHQVHZPGVDB,view
user_0466,2025-11-23T08:00:18.600508Z,SNDE4NZCJHXMJFTX,click
user_0161,2025-11-23T08:35:18.600508Z,SUIE8H94SYGX7PKR,view
user_0466,2025-11-23T08:35:18.600508Z,BRAECBDFTKQCNMKT,view
user_0161,2025-11-23T08:58:18.600508Z,BLBEYXYHGMXNNABE,view
user_0475,2025-11-23T09:05:18.600508Z,TOPEC89ZP7VSJGZK,view
user_0161,2025-11-23T09:34:18.600508Z,SUIE8H94SYGX7PKR,view
user_0466,2025-11-23T09:37:18.600508Z,SNDE4NZCJHXMJFTX,click
user_0466,2025-11-23T09:54:18.600508Z,BDSEJSEZYPCYRTHS,view
user_0466,2025-11-23T10:18:18.600508Z,TLPEGUHQVHZPGVDB,view
user_0418,2025-11-23T10:42:18.600508Z,CRTECN2QX4FC2UAC,view
user_0087,2025-11-23T10:58:18.600508Z,DEOEGCYJVH7BGHTY,purchase
user_0166,2025-11-23T10:59:18.600508Z,CAYEJFYZ6B73NUMH,view
user_0087,2025-11-23T11:05:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0087,2025-11-23T11:07:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0418,2025-11-23T11:11:18.600508Z,HLUEGBPZSMX2XBCR,view
user_0418,2025-11-23T11:11:18.600508Z,HLUEGBPZSMX2XBCR,click
user_0087,2025-11-23T11:13:18.600508Z,DEOEGCYJVH7BGHTY,view
user_0418,2025-11-23T11:42:18.600508Z,WTBEJ6ZNMSWNYHEU,purchase
user_0348,2025-11-23T12:35:18.600508Z,BBAEE897XSCRYBYA,click
user_0087,2025-11-23T13:20:18.600508Z,TWCEJFXHXUEGDNQG,view
user_0087,2025-11-23T13:20:18.600508Z,DEOEGCYJVH7BGHTY,click
user_0166,2025-11-23T13:34:18.600508Z,BRAE3TSHZ6KZBBZH,click
user_0348,2025-11-23T14:00:18.600508Z,NKCDWRYFPAFEQA5Z,click
user_0418,2025-11-23T14:11:18.600508Z,SHTE26TUZDSTAMKN,view
user_0418,2025-11-23T14:15:18.600508Z,HLUEGBPZSMX2XBCR,view
user_0466,2025-11-23T14:20:18.600508Z,TLPEGUHQVHZPGVDB,click
user_0418,2025-11-23T14:53:18.600508Z,NKCE6GJ5VD6BFU7X,purchase
user_0418,2025-11-23T14:54:18.600508Z,STIE7KFHUS3NNPZA,view
user_0161,2025-11-23T14:56:18.600508Z,SUIE8H94SYGX7PKR,purchase
user_0161,2025-11-23T15:55:18.600508Z,BLBEYXYHGMXNNABE,view
user_0087,2025-11-23T17:06:18.600508Z,DEOEGCYJVH7BGHTY,click
user_0166,2025-11-23T17:07:18.600508Z,CRTEHSS9SQ6PV34N,view
user_0161,2025-11-23T17:11:18.600508Z,SUIE8H94SYGX7PKR,view
user_0466,2025-11-23T17:32:18.600508Z,NKCDXYFHPJ4UNFPU,click
user_0087,2025-11-23T17:58:18.600508Z,DEOEGCYJVH7BGHTY,view
user_0466,2025-11-23T19:01:18.600508Z,TLPEGUHQVHZPGVDB,click
user_0087,2025-11-23T19:23:18.600508Z,CAGDR3XKFCZ6XA2F,click
user_0122,2025-11-23T19:43:18.600508Z,CSPE7DNYTXTNXXZ8,purchase
user_0122,2025-11-23T20:00:18.600508Z,ACCE4YC4KH8TXAGM,view
user_0122,2025-11-23T20:04:18.600508Z,CSPE7DNYTXTNXXZ8,view
user_0122,2025-11-23T20:33:18.600508Z,CSPE7DNYTXTNXXZ8,view
user_0087,2025-11-23T21:08:18.600508Z,DEOEGCYJVH7BGHTY,purchase
user_0087,2025-11-23T21:22:18.600508Z,DEOEGCYJVH7BGHTY,purchase
user_0087,2025-11-23T21:48:18.600508Z,CAGDR3XKFCZ6XA2F,click
user_0122,2025-11-23T22:03:18.600508Z,SHODZTGT6VB5YA8D,purchase
user_0122,2025-11-23T22:22:18.600508Z,WATDEWZ9KHPSHESC,view
user_0418,2025-11-24T00:35:18.600508Z,HLUEGBPZSMX2XBCR,click
user_0087,2025-11-24T00:46:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0418,2025-11-24T01:05:18.600508Z,HLUEGBPZSMX2XBCR,view
user_0122,2025-11-24T01:09:18.600508Z,SHODZTGT6VB5YA8D,view
user_0122,2025-11-24T01:12:18.600508Z,SHODZTGT6VB5YA8D,view
user_0418,2025-11-24T01:48:18.600508Z,WTBEJ6ZNMSWNYHEU,view
user_0418,2025-11-24T03:26:18.600508Z,HLUEGBPZSMX2XBCR,view
user_0122,2025-11-24T03:44:18.600508Z,DREEFJFQVFKAUFHH,view
user_0430,2025-11-24T04:03:18.600508Z,TSHE4SBYRHZMTEQJ,purchase
user_0430,2025-11-24T04:07:18.600508Z,TSHE4SBYXME6V4KZ,view
user_0418,2025-11-24T04:12:18.600508Z,WTBEJ6ZNMSWNYHEU,view
user_0430,2025-11-24T04:21:18.600508Z,TSHE4SBYXME6V4KZ,click
user_0430,2025-11-24T04:23:18.600508Z,BBAEDVR7GGK2Y7PN,click
user_0430,2025-11-24T04:41:18.600508Z,TSHE4SBYFHWGCXSZ,click
user_0122,2025-11-24T04:47:18.600508Z,SHODZTGT6VB5YA8D,view
user_0418,2025-11-24T04:57:18.600508Z,WTBEJ6ZNMSWNYHEU,purchase
user_0087,2025-11-24T05:28:18.600508Z,DEOEGCYJVH7BGHTY,view
user_0430,2025-11-24T06:00:18.600508Z,TSHE4SBYFHWGCXSZ,view
user_0466,2025-11-24T06:06:18.600508Z,TLPEGUHQVHZPGVDB,click
user_0087,2025-11-24T07:30:18.600508Z,CAGDR3XKFCZ6XA2F,click
user_0087,2025-11-24T07:42:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0466,2025-11-24T07:54:18.600508Z,TLPEGUHQVHZPGVDB,view
user_0430,2025-11-24T08:35:18.600508Z,KRTEJ7ATQGNMW6QV,click
user_0466,2025-11-24T08:44:18.600508Z,SNDE4NZCJHXMJFTX,view
user_0418,2025-11-24T08:52:18.600508Z,PACEC9FJHX2ZJJFM,click
user_0120,2025-11-24T09:23:18.600508Z,USGEDST69PGHVYH8,view
user_0087,2025-11-24T10:35:18.600508Z,CAGDR3XKFCZ6XA2F,view
user_0120,2025-11-24T10:35:18.600508Z,USGEDST69PGHVYH8,view
user_0430,2025-11-24T10:40:18.600508Z,ACCE8XZMHMZTERSN,click
user_0120,2025-11-24T10:59:18.600508Z,USGEDST69PGHVYH8,view
user_0430,2025-11-24T11:21:18.600508Z,TSHE4SBYFHWGCXSZ,click
user_0120,2025-11-24T11:22:18.600508Z,TOPEBN6MZNGGZEMY,view
user_0120,2025-11-24T11:38:18.600508Z,USGEDST69PGHVYH8,click
user_0120,2025-11-24T12:06:18.600508Z,USGEDST69PGHVYH8,view
user_0087,2025-11-24T12:15:18.600508Z,DEOEGCYJVH7BGHTY,click
user_0430,2025-11-24T12:22:18.600508Z,TSHE4SBYXME6V4KZ,view
user_0430,2025-11-24T12:37:18.600508Z,TSHE4SBYXME6V4KZ,view
user_0120,2025-11-24T12:45:18.600508Z,USGEDRRVZCFYRADJ,view
user_0119,2025-11-24T12:55:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0119,2025-11-24T13:19:18.600508Z,KRTEHYDYDQAZPTHM,view
user_0119,2025-11-24T13:31:18.600508Z,JUMEJB3YYZM5HSPR,view
user_0120,2025-11-24T13:51:18.600508Z,LJGE9UG5GZYEZ5C3,click
user_0120,2025-11-24T13:53:18.600508Z,USGEDSHS4GAYUCU8,view
user_0119,2025-11-24T15:41:18.600508Z,JUMEJB3YYZM5HSPR,click
user_0430,2025-11-24T15:43:18.600508Z,TSHE4SBYXME6V4KZ,click
user_0430,2025-11-24T15:43:18.600508Z,TSHE4SBYFHWGCXSZ,view
user_0120,2025-11-24T16:17:18.600508Z,USGEDRRVZCFYRADJ,purchase
user_0087,2025-11-24T16:22:18.600508Z,SHOED65YZH7RQQTW,click
user_0119,2025-11-24T16:38:18.600508Z,FDUDWG2WAGB5ZRRX,click
user_0120,2025-11-24T17:09:18.600508Z,USGEDST69PGHVYH8,click
user_0466,2025-11-24T17:29:18.600508Z,SNDE4NZCJHXMJFTX,click
user_0119,2025-11-24T18:01:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0119,2025-11-24T18:11:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0119,2025-11-24T18:34:18.600508Z,BRAE6Y462EZP7QWA,click
user_0466,2025-11-24T19:33:18.600508Z,UMBEGBPZVYPXJ62X,click
user_0119,2025-11-24T20:13:18.600508Z,SHOEJJEVZG39MUMG,view
user_0119,2025-11-24T20:18:18.600508Z,NKCE6GJ5XVJDXNNZ,view
user_0119,2025-11-24T20:26:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0120,2025-11-24T20:44:18.600508Z,BRAE5RWPVHKFKG2U,click
user_0119,2025-11-24T21:30:18.600508Z,RNGE88Q9VCUT5FUF,view
user_0430,2025-11-24T21:55:18.600508Z,TSHE4SBYFHWGCXSZ,view
user_0119,2025-11-24T22:38:18.600508Z,RNGEB2PGDCAQPBVJ,view
user_0120,2025-11-24T23:22:18.600508Z,USGEDSHS4GAYUCU8,view
user_0119,2025-11-25T01:19:18.600508Z,CRNEE84JRDJQRDZH,click
user_0120,2025-11-25T02:51:18.600508Z,HOFE4P3YVFHFFMGS,click
user_0119,2025-11-25T03:18:18.600508Z,FDUDWG2WAGB5ZRRX,click
user_0120,2025-11-25T03:53:18.600508Z,USGEDST69PGHVYH8,view
user_0331,2025-11-25T04:31:18.600508Z,BRAE3TSHZSW8GTUH,view
user_0087,2025-11-25T04:34:18.600508Z,CAGE7NV6JUTZVFXV,click
user_0331,2025-11-25T05:02:18.600508Z,PTGEGUPKRM4ARQFJ,view
user_0331,2025-11-25T05:12:18.600508Z,BRAE3TSHZWSBH2UD,click
user_0271,2025-11-25T05:21:18.600508Z,ETYEFRFG7G6FKP8H,view
user_0331,2025-11-25T05:47:18.600508Z,NKCDU4RZFXSK2JVU,view
user_0271,2025-11-25T05:51:18.600508Z,MUGEBFGFD5FRUUVP,purchase
user_0271,2025-11-25T05:57:18.600508Z,NKCDU4RZHY9WW9FT,view
user_0331,2025-11-25T06:23:18.600508Z,BRAE8TFHWZZBMKHJ,click
user_0271,2025-11-25T06:29:18.600508Z,TSHE8FJ2N5UKTUAP,click
user_0271,2025-11-25T06:38:18.600508Z,TSHE8FJ2N5UKTUAP,view
user_0108,2025-11-25T07:12:18.600508Z,TROEJGQ4FEHRNNNU,view
user_0108,2025-11-25T07:12:18.600508Z,NKCE4PZ6UJQG9QQE,click
user_0108,2025-11-25T07:12:18.600508Z,SNDDYZ4XV6SZWZZY,view
user_0331,2025-11-25T07:30:18.600508Z,BRAE3TSHXZFRYAZQ,click
user_0108,2025-11-25T07:44:18.600508Z,SNDDYZ4XV6SZWZZY,view
user_0119,2025-11-25T07:50:18.600508Z,FDUDWG2WAGB5ZRRX,click
user_0331,2025-11-25T07:57:18.600508Z,SHTE8QA8RQQGQY6F,click
user_0108,2025-11-25T08:23:18.600508Z,SNDDYZ4XV6SZWZZY,click
user_0108,2025-11-25T08:25:18.600508Z,SNDDYZ4XV6SZWZZY,click
user_0119,2025-11-25T08:42:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0271,2025-11-25T08:42:18.600508Z,TSHE8FJ2N5UKTUAP,click
user_0331,2025-11-25T09:07:18.600508Z,BRAE8QNFZZYMJ3N8,view
user_0331,2025-11-25T09:19:18.600508Z,ACCDWGG3HSCGUN9V,view
user_0271,2025-11-25T10:20:18.600508Z,ACCEGSAZPGAHTHNH,view
user_0271,2025-11-25T10:28:18.600508Z,NKCECJPCUYJZZQTR,click
user_0271,2025-11-25T10:37:18.600508Z,TSHE8FJ2N5UKTUAP,view
user_0119,2025-11-25T10:43:18.600508Z,JEAECN2PYNWRQEGK,purchase
user_0271,2025-11-25T10:43:18.600508Z,VLBEGZ7SBMDMYTXZ,view
user_0108,2025-11-25T10:45:18.600508Z,BRAE84GGFUDNKESF,view
user_0119,2025-11-25T11:43:18.600508Z,FRAEJXP9XXVAHYWK,view
user_0119,2025-11-25T11:50:18.600508Z,JUMEJB3YYZM5HSPR,click
user_0331,2025-11-25T12:01:18.600508Z,BRAE8VUUYMWAYSCK,click
user_0108,2025-11-25T12:09:18.600508Z,SNDDYZ4XV6SZWZZY,view
user_0108,2025-11-25T12:10:18.600508Z,SNDDYZ4XV6SZWZZY,click
user_0119,2025-11-25T12:10:18.600508Z,MUGEACY8ZGEDWKGZ,view
user_0331,2025-11-25T12:38:18.600508Z,BRAE3TSHWHCZVZW6,purchase
user_0331,2025-11-25T13:55:18.600508Z,BRAE3TSHZGWGT6WP,view
user_0108,2025-11-25T13:58:18.600508Z,SNDDYZ4XV6SZWZZY,view
user_0461,2025-11-25T14:34:18.600508Z,RNGEH3EVHA6FJKPQ,click
user_0461,2025-11-25T14:37:18.600508Z,RNGEH3EVAD3HVPPR,view
user_0461,2025-11-25T14:48:18.600508Z,SNDEBGHBQQSVQZMJ,view
user_0461,2025-11-25T15:22:18.600508Z,RNGEH3ERFUQUV3UN,purchase
user_0461,2025-11-25T17:14:18.600508Z,ACCE9DJQV23YT3UG,view
user_0331,2025-11-25T17:44:18.600508Z,CAGEBTJBGQCRFHCV,click
user_0404,2025-11-25T18:14:18.600508Z,LACEGEZGTVHNGAF2,click
user_0271,2025-11-25T18:50:18.600508Z,TSHE8FJ2N5UKTUAP,view
user_0461,2025-11-25T19:02:18.600508Z,PCSE6X3Y2HSTHBDW,purchase
user_0108,2025-11-25T19:22:18.600508Z,SNDDYZ4XV6SZWZZY,click
user_0404,2025-11-25T19:25:18.600508Z,CALEHRY7AQSHY5RC,click
user_0091,2025-11-25T19:34:18.600508Z,ACCEJHFJGSY6WSV7,purchase
user_0091,2025-11-25T19:39:18.600508Z,ACCEJHFJGSY6WSV7,view
user_0108,2025-11-25T19:48:18.600508Z,TROEJGQ4FEHRNNNU,view
user_0091,2025-11-25T20:14:18.600508Z,TKPEG6PZEBEYFB2M,click
user_0118,2025-11-25T20:34:18.600508Z,USGEBHHGHGUYVCZ8,view
user_0331,2025-11-25T20:37:18.600508Z,BRAE3TSHZXUEX7FP,view
user_0091,2025-11-25T20:44:18.600508Z,RNGEDAPSZFBHAGJY,view
user_0404,2025-11-25T20:58:18.600508Z,ACCDX3KFD7H6VWJ3,view
user_0461,2025-11-25T21:09:18.600508Z,RNGEH3EVHA6FJKPQ,view
user_0091,2025-11-25T21:32:18.600508Z,VLBEGZ7SBMDMYTXZ,view
user_0331,2025-11-25T21:50:18.600508Z,SRTEGUA8AG9HYTAH,click
user_0108,2025-11-25T21:58:18.600508Z,BRAEGJFXHYTGZ2QC,click
user_0091,2025-11-25T22:23:18.600508Z,ACCEJHFJGSY6WSV7,view
user_0404,2025-11-25T22:25:18.600508Z,ACCECA55HRCW6W8K,view
user_0108,2025-11-25T22:30:18.600508Z,SNDDYZ4XV6SZWZZY,view
user_0118,2025-11-25T22:32:18.600508Z,RTRDZK8XZBQDJ35U,click
user_0461,2025-11-25T22:36:18.600508Z,LJGEATZRG8Z45YZJ,view
user_0461,2025-11-25T22:39:18.600508Z,RNGEH3ESZASB7FHM,click
user_0404,2025-11-25T22:46:18.600508Z,ACCEDFFKZ5DGSBWQ,click
user_0091,2025-11-25T22:57:18.600508Z,TKPEG6PZEBEYFB2M,purchase
user_0091,2025-11-25T22:59:18.600508Z,TKPEG6PZEBEYFB2M,view
user_0091,2025-11-25T23:04:18.600508Z,ACCEJHFJGSY6WSV7,view
user_0108,2025-11-25T23:40:18.600508Z,SNDDYZ4XV6SZWZZY,click
user_0461,2025-11-25T23:40:18.600508Z,RNGEH3EVAD3HVPPR,click
user_0091,2025-11-25T23:42:18.600508Z,LJGEHB6FRGN73YZA,view
user_0091,2025-11-25T23:45:18.600508Z,FABEJKJ2UAWA3JXC,click
user_0118,2025-11-26T00:05:18.600508Z,JWSDVZ95WSVTZF7E,purchase
user_0091,2025-11-26T00:06:18.600508Z,TKPEG6PZEBEYFB2M,view
user_0331,2025-11-26T00:18:18.600508Z,BRAE93YWH8CGYSHA,view
user_0118,2025-11-26T00:26:18.600508Z,RTRDNGVMKKUNBA5B,view
user_0091,2025-11-26T00:32:18.600508Z,TKPEG6PZEBEYFB2M,view
user_0404,2025-11-26T01:10:18.600508Z,ACCECA55HRCW6W8K,view
user_0118,2025-11-26T01:38:18.600508Z,RTRE4VNCJZ3UPGQZ,click
user_0485,2025-11-26T01:41:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0485,2025-11-26T01:46:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0404,2025-11-26T01:50:18.600508Z,ACCECA554ZHRTYAG,view
user_0461,2025-11-26T02:05:18.600508Z,RNGEH3ERFUQUV3UN,view
user_0118,2025-11-26T02:33:18.600508Z,RTRDNGVMH2ZJZRMQ,click
user_0461,2025-11-26T02:48:18.600508Z,RNGEH3EUZSMGYMU2,view
user_0271,2025-11-26T02:52:18.600508Z,SKIE4S4NN4MHYM3Z,click
user_0050,2025-11-26T02:57:18.600508Z,BALDFF7HX853MTHJ,view
user_0050,2025-11-26T03:19:18.600508Z,STIEJPM5PA8HVJFV,click
user_0485,2025-11-26T03:22:18.600508Z,JEAEGBX2FBDMZK2N,view
user_0485,2025-11-26T03:23:18.600508Z,SOPEJ7SCRS3SKFGP,click
user_0485,2025-11-26T03:25:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0214,2025-11-26T03:34:18.600508Z,TSHEADZZB9MR2FA9,click
user_0118,2025-11-26T03:42:18.600508Z,RTRDNGVMSXKSREUJ,view
user_0214,2025-11-26T03:47:18.600508Z,KLSEGVF48H5TYDKA,view
user_0214,2025-11-26T03:48:18.600508Z,CBKE9HPG9PECGHCV,click
user_0485,2025-11-26T04:05:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0214,2025-11-26T04:08:18.600508Z,CBKEA9HYUXZEYXAH,purchase
user_0118,2025-11-26T04:14:18.600508Z,PEBECX6PZNQXT3ND,purchase
user_0214,2025-11-26T04:31:18.600508Z,SAREJHNQXH2Y7GWV,view
user_0119,2025-11-26T04:54:18.600508Z,FDUDWG2WAGB5ZRRX,view
user_0091,2025-11-26T04:57:18.600508Z,LJGEHB6FRGN73YZA,click
user_0050,2025-11-26T05:10:18.600508Z,STIEJPM3D8HYQRTN,purchase
user_0485,2025-11-26T05:20:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0214,2025-11-26T05:41:18.600508Z,TOPEHFYBVAUNRGX3,purchase
user_0461,2025-11-26T05:42:18.600508Z,YBKEHB3YVBCQVFJQ,view
user_0050,2025-11-26T05:50:18.600508Z,BALDFF7HX853MTHJ,click
user_0091,2025-11-26T06:08:18.600508Z,TKPEG6PZEBEYFB2M,view
user_0047,2025-11-26T06:14:18.600508Z,TOPEE2FFAXQGSUZH,view
user_0047,2025-11-26T06:16:18.600508Z,SADEGYY4GFWHB68N,view
user_0214,2025-11-26T07:06:18.600508Z,TOPEHFYBVAUNRGX3,view
user_0091,2025-11-26T07:07:18.600508Z,ACCEJHFJGSY6WSV7,click
user_0214,2025-11-26T07:09:18.600508Z,BKPE4GF4HMYZRQAM,view
user_0047,2025-11-26T07:10:18.600508Z,SADEGYY4GFWHB68N,view
user_0047,2025-11-26T07:42:18.600508Z,OTAEG356AVUHKYHG,view
user_0047,2025-11-26T07:43:18.600508Z,SADEGYY4GFWHB68N,view
user_0485,2025-11-26T08:20:18.600508Z,SGLEGBV8VGCMH77F,click
user_0214,2025-11-26T08:42:18.600508Z,ACCE6S2GA922QHYH,view
user_0047,2025-11-26T08:57:18.600508Z,SADEGYY4GFWHB68N,click
user_0091,2025-11-26T09:00:18.600508Z,LJGEHB6FRGN73YZA,view
user_0091,2025-11-26T09:05:18.600508Z,ACCEJHFJGSY6WSV7,view
user_0047,2025-11-26T09:11:18.600508Z,TOPEE2FFAXQGSUZH,view
user_0091,2025-11-26T09:13:18.600508Z,TKPEG6PZEBEYFB2M,click
user_0214,2025-11-26T09:33:18.600508Z,CBKE9HPG9PECGHCV,purchase
user_0485,2025-11-26T09:40:18.600508Z,RNGEH4GPKEHEUZGT,view
user_0485,2025-11-26T09:40:18.600508Z,SOPEJ7SCRS3SKFGP,click
user_0091,2025-11-26T09:48:18.600508Z,ACCEJHFJGSY6WSV7,view
user_0047,2025-11-26T09:52:18.600508Z,CAGE9ABAYFMUUH45,view
user_0091,2025-11-26T10:40:18.600508Z,ACCEJHFJGSY6WSV7,click
user_0378,2025-11-26T10:43:18.600508Z,SLTEGE83BPHD2N2R,view
user_0091,2025-11-26T10:44:18.600508Z,NKCE4PZ6HYWFZUAN,view
user_0050,2025-11-26T10:49:18.600508Z,RTRDXV6BA5PZAEPH,click
user_0485,2025-11-26T10:54:18.600508Z,CAGEBTGGUDAHNG8D,view
user_0378,2025-11-26T11:03:18.600508Z,SLTEGE83BPHD2N2R,click
user_0378,2025-11-26T11:49:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0485,2025-11-26T12:00:18.600508Z,CAGEBTGGUDAHNG8D,click
user_0378,2025-11-26T12:52:18.600508Z,SHIEBJH8XQ2TEASA,click
user_0047,2025-11-26T12:54:18.600508Z,OTAEG356HUUGPCTU,view
user_0047,2025-11-26T13:04:18.600508Z,NKCDYQ3RMQKPZVZN,view
user_0047,2025-11-26T13:09:18.600508Z,TOPEDZ8BFNBWQYGT,view
user_0126,2025-11-26T13:16:18.600508Z,TSHE6EU7VECGZMXK,click
user_0461,2025-11-26T13:31:18.600508Z,RNGEH3EV5SBNBHCC,view
user_0378,2025-11-26T13:35:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0047,2025-11-26T13:38:18.600508Z,TOPEE2FFAXQGSUZH,view
user_0047,2025-11-26T13:40:18.600508Z,OTAEG356AVUHKYHG,view
user_0126,2025-11-26T13:57:18.600508Z,NKCE9G2AGZJCFWTD,click
user_0047,2025-11-26T14:09:18.600508Z,LJGE8WRYFTZRHYTA,click
user_0378,2025-11-26T14:10:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0091,2025-11-26T14:11:18.600508Z,TKPEG6PZEBEYFB2M,purchase
user_0214,2025-11-26T14:13:18.600508Z,CBKEA9HYUXZEYXAH,view
user_0378,2025-11-26T14:23:18.600508Z,SLTEGE83BPHD2N2R,purchase
user_0018,2025-11-26T14:36:18.600508Z,SHOEHUFGKDNFFY6H,view
user_0126,2025-11-26T14:37:18.600508Z,BKAEGFX2ZAQTSRMD,purchase
user_0214,2025-11-26T14:48:18.600508Z,MUGEAGGKNHYU6HGM,click
user_0378,2025-11-26T14:49:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0485,2025-11-26T14:52:18.600508Z,CAGEBTGGUDAHNG8D,view
user_0353,2025-11-26T14:59:18.600508Z,PTLEH3DFPH3CST4J,click
user_0018,2025-11-26T15:02:18.600508Z,SHOEHUFGKDNFFY6H,view
user_0378,2025-11-26T15:06:18.600508Z,SLTEGE83BPHD2N2R,view
user_0126,2025-11-26T15:25:18.600508Z,VAREGHJHEWTEXDVW,click
user_0353,2025-11-26T15:25:18.600508Z,CHDE3PBEFRSCE84S,view
user_0349,2025-11-26T15:28:18.600508Z,SHOEAEPEW8USADYE,view
user_0349,2025-11-26T15:37:18.600508Z,SHOEAEPEW8USADYE,click
user_0432,2025-11-26T15:42:18.600508Z,SHOECSQ74H5CX2QD,click
user_0047,2025-11-26T16:02:18.600508Z,FAFEG28UG2W9WSP7,view
user_0047,2025-11-26T16:07:18.600508Z,DREECZJC3XBKGDZT,view
user_0353,2025-11-26T16:08:18.600508Z,ACCEGJMYVUYRRFGW,view
user_0432,2025-11-26T16:15:18.600508Z,STIE7KFGUVAGEWZG,view
user_0214,2025-11-26T16:19:18.600508Z,PTPE4HEYHXA42KH4,view
user_0018,2025-11-26T16:21:18.600508Z,BBAEB6BPKSVXYZSZ,view
user_0378,2025-11-26T16:35:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0214,2025-11-26T16:40:18.600508Z,CBKEAHJXFZTXMFZ9,view
user_0126,2025-11-26T16:44:18.600508Z,TOPEGH2EMFNHGMFK,view
user_0353,2025-11-26T16:47:18.600508Z,CHDE3PBEFRSCE84S,click
user_0126,2025-11-26T17:08:18.600508Z,ACBEAKUFWNGHDNXZ,view
user_0018,2025-11-26T17:13:18.600508Z,BRAEBFX5KTUHCZM7,view
user_0214,2025-11-26T17:19:18.600508Z,RNGEH4GMATPEZ3VV,click
user_0432,2025-11-26T17:21:18.600508Z,SHTE9MH6QPQBNQSY,view
user_0018,2025-11-26T17:43:18.600508Z,SHOEHUFGSQFWDWHF,view
user_0214,2025-11-26T18:09:18.600508Z,CBKEBFJWZX38FQSK,purchase
user_0378,2025-11-26T18:10:18.600508Z,SHIEBJH8XQ2TEASA,view
user_0485,2025-11-26T18:26:18.600508Z,CAGEBTGGUDAHNG8D,view
user_0349,2025-11-26T18:40:18.600508Z,SHOEAEPEW8USADYE,view
user_0432,2025-11-26T18:43:18.600508Z,SHOECSWQFHZEFZNZ,view
user_0485,2025-11-26T18:48:18.600508Z,CAGEBTGGUDAHNG8D,click
